TeamID,Elo,Season
1130,1563.1776887307346,1985
1131,1505.3013155380709,1985
1132,1448.7813025297487,1985
1133,1556.9453133727704,1985
1134,1456.63918822061,1985
1135,1387.7972921350474,1985
3182,1500.0,1985
1137,1537.2953487974353,1985
1138,1500.0,1985
1139,1585.2917005029008,1985
1140,1487.5427854563518,1985
1141,1376.198595026677,1985
1142,1500.0,1985
1143,1455.724935961391,1985
1144,1292.223319689866,1985
1145,1559.6317505787358,1985
3187,1500.0,1985
1147,1337.279699740819,1985
1148,1500.0,1985
1149,1457.0536668477748,1985
1150,1354.4920150834114,1985
1151,1596.400503161871,1985
1152,1522.7724514213676,1985
1153,1519.885332264802,1985
1154,1543.388564877453,1985
1155,1545.3289110601286,1985
1156,1579.2658587847993,1985
1157,1500.0,1985
1158,1500.0,1985
1159,1258.776565009503,1985
1160,1439.543788298694,1985
1161,1549.4510002920008,1985
1162,1506.5204429450366,1985
1163,1520.167216344141,1985
1164,1500.0,1985
1165,1479.5211571707712,1985
1166,1515.6617036246191,1985
3207,1500.0,1985
1168,1558.3044450321913,1985
1169,1500.0,1985
1170,1500.0,1985
1171,1330.5965868562384,1985
1172,1390.0520069918266,1985
1173,1614.1783865316202,1985
1174,1439.5327041473256,1985
1175,1432.122300057314,1985
3222,1500.0,1985
1177,1599.0021783574161,1985
1178,1555.937918045226,1985
1179,1444.0977146449297,1985
1180,1406.67678094129,1985
1181,1667.9705476290292,1985
1182,1434.8987423777594,1985
1183,1562.7698562091284,1985
1184,1499.0807905993124,1985
1185,1498.8000614975372,1985
1186,1433.6272245937087,1985
1187,1311.3351123121306,1985
3231,1500.0,1985
3234,1500.0,1985
1190,1402.946174210257,1985
1191,1441.3887779543825,1985
1192,1576.2429138307746,1985
1193,1416.546831909121,1985
1194,1500.0,1985
3242,1500.0,1985
1196,1553.7022852083771,1985
1197,1423.928143638646,1985
1198,1500.0,1985
1199,1486.4825873536315,1985
1200,1561.1661207189209,1985
1201,1609.6711744888883,1985
1202,1349.1999785064295,1985
1203,1473.858841899184,1985
1204,1615.103012367762,1985
3248,1500.0,1985
1206,1560.278875354397,1985
1207,1778.6293486565457,1985
1208,1630.9649378539,1985
1209,1247.5711540704876,1985
1210,1700.879131374961,1985
1211,1456.0933845885113,1985
1212,1345.1818941101028,1985
3261,1500.0,1985
1214,1500.0,1985
1215,1418.997773721024,1985
1216,1371.6253784106657,1985
1217,1473.1388380106894,1985
1218,1453.5188954145276,1985
3266,1500.0,1985
1220,1423.038442905144,1985
1221,1428.1131300435188,1985
1222,1502.8683076870216,1985
1223,1576.275286348116,1985
1224,1545.9875397594537,1985
1225,1335.0792106284184,1985
1226,1452.8899917371255,1985
1227,1467.3587269250463,1985
1228,1667.3274678851953,1985
1229,1614.8784365680071,1985
3269,1500.0,1985
1231,1532.922929666966,1985
1232,1472.014518470787,1985
1233,1678.3744699356726,1985
1234,1591.5081919447807,1985
1235,1567.1418398989038,1985
3279,1500.0,1985
3281,1500.0,1985
1238,1423.3082921271587,1985
1239,1511.4180382146235,1985
1240,1500.0,1985
1241,1489.029943585111,1985
1242,1658.34623202218,1985
1243,1493.7694129140993,1985
3283,1500.0,1985
1245,1529.5876028843804,1985
1246,1566.6318472776006,1985
1247,1503.9751041832924,1985
1248,1482.637996041435,1985
1249,1604.4255757746002,1985
1250,1446.8562897351837,1985
1251,1500.0,1985
3298,1500.0,1985
1253,1303.6561551466443,1985
1254,1455.349523674357,1985
3301,1500.0,1985
1256,1731.1057301406206,1985
1257,1520.0247818652228,1985
1258,1411.9496283344047,1985
1259,1489.3352580765265,1985
1260,1714.2703091472224,1985
1261,1615.9071819419478,1985
3307,1500.0,1985
1263,1437.4396190350078,1985
1264,1379.3631309069665,1985
1265,1530.8272187076636,1985
1266,1591.5579867108368,1985
1267,1583.8247911699914,1985
1268,1628.2554685970767,1985
1269,1467.195772791172,1985
1270,1565.5919356374284,1985
1271,1263.6157827246025,1985
1272,1722.9063025633197,1985
1273,1600.8759801836723,1985
1274,1500.0,1985
1275,1593.1230714355981,1985
1276,1761.3438425560123,1985
1277,1610.9489380006955,1985
1278,1482.2212804732094,1985
1279,1437.8562894138354,1985
1280,1478.588771166939,1985
1281,1556.4467551959324,1985
1282,1500.0,1985
1283,1521.4220930938448,1985
1284,1406.24135450706,1985
1285,1580.352212063227,1985
1286,1443.0741024246495,1985
1287,1321.9133100150625,1985
1288,1272.8713159468118,1985
3336,1500.0,1985
1290,1468.3708679397064,1985
1291,1500.0,1985
1292,1534.836288674848,1985
1293,1519.6725014340352,1985
3339,1500.0,1985
3338,1500.0,1985
1296,1439.8969014785625,1985
3345,1500.0,1985
1298,1660.8721698954562,1985
1299,1564.146981425557,1985
3347,1500.0,1985
1301,1647.204539421443,1985
1302,1500.0,1985
3349,1500.0,1985
1304,1485.7347732686817,1985
1305,1620.2453727584648,1985
1306,1362.6998376867261,1985
1307,1554.3328105581302,1985
1308,1345.9386271186504,1985
1309,1446.071649844639,1985
1310,1510.4225663912594,1985
1311,1555.008988012245,1985
3353,1500.0,1985
3361,1500.0,1985
1314,1669.3856939452867,1985
3356,1500.0,1985
3364,1500.0,1985
1317,1351.198972044397,1985
1318,1638.2695553546735,1985
1319,1503.3917519175266,1985
1320,1410.6649793732106,1985
1321,1372.40732011445,1985
1322,1261.998256148753,1985
1323,1656.057917418834,1985
3368,1500.0,1985
1325,1636.3488044843973,1985
1326,1626.6626141956542,1985
1327,1342.0302695110709,1985
1328,1730.7435292673247,1985
1329,1445.5464397684455,1985
1330,1611.7511017021725,1985
1331,1538.9381943069188,1985
1332,1503.2423794284878,1985
1333,1603.8045264886994,1985
1334,1373.7188264997394,1985
1335,1520.075387194642,1985
1336,1352.428694605677,1985
1337,1647.4183104890715,1985
1338,1567.7711956778896,1985
1339,1447.9633078872478,1985
3385,1500.0,1985
1341,1351.9897820501903,1985
3389,1500.0,1985
1343,1436.3790673897013,1985
1344,1436.8433963813486,1985
1345,1629.8805263952224,1985
3387,1500.0,1985
1347,1479.6066116678346,1985
1348,1339.6384367235448,1985
1349,1426.5388716568298,1985
1350,1596.0736199545768,1985
1351,1442.587308337748,1985
1352,1342.6793191006643,1985
1353,1509.8556479072158,1985
1354,1424.0868355385833,1985
3396,1500.0,1985
1356,1490.2918809258204,1985
3397,1500.0,1985
1358,1500.0,1985
1359,1512.9624512184296,1985
1360,1502.1158114924838,1985
1361,1635.3120557556633,1985
1362,1500.0,1985
1363,1525.7092405059861,1985
1364,1440.26257601346,1985
1365,1593.6405668193868,1985
3408,1500.0,1985
3407,1500.0,1985
1368,1556.0842501561733,1985
1369,1500.0,1985
3409,1500.0,1985
1371,1392.6389520900912,1985
1372,1500.0,1985
1373,1598.5299667517759,1985
1374,1595.7772459314679,1985
1375,1501.1294094047273,1985
1376,1477.5507641132592,1985
3420,1500.0,1985
1378,1548.4921305638181,1985
1379,1361.5911363789876,1985
1380,1560.2850918187316,1985
1381,1500.0,1985
1382,1460.6915154795659,1985
1383,1312.364166696821,1985
1384,1403.319372495405,1985
1385,1754.3483710460846,1985
1386,1588.6252552770538,1985
1387,1450.941744286436,1985
1388,1507.2494989369661,1985
1389,1488.5260213286097,1985
1390,1396.9874436061907,1985
1391,1441.2826531503997,1985
3435,1500.0,1985
1393,1644.6600312680068,1985
3436,1500.0,1985
1395,1540.468383109914,1985
1396,1675.098794984133,1985
1397,1540.665033163792,1985
1398,1354.2321767816484,1985
1399,1560.5352550199545,1985
1400,1514.1926024465747,1985
1401,1591.958497848197,1985
1402,1339.3651729842152,1985
1403,1684.3967578434062,1985
1404,1500.0,1985
1405,1524.8310149458737,1985
1406,1343.6475946010003,1985
1407,1500.0,1985
1408,1511.6754278430062,1985
1409,1638.2243297353489,1985
1410,1395.7977983548224,1985
1411,1427.56193078898,1985
1412,1640.2124538836156,1985
3453,1500.0,1985
1414,1448.2965857835848,1985
3454,1500.0,1985
1416,1410.83546866332,1985
1417,1575.350125108689,1985
1418,1497.5719247029235,1985
1419,1502.3165097720853,1985
1420,1500.0,1985
1421,1500.0,1985
1422,1500.0,1985
1423,1399.3598490810446,1985
1424,1725.9629715344893,1985
1425,1600.6126513451454,1985
1426,1413.2738754277398,1985
1427,1523.734036646134,1985
1428,1511.6554646236448,1985
1429,1526.8873859098508,1985
1430,1500.0,1985
1431,1607.8627594319591,1985
1432,1484.7115355577087,1985
1433,1710.4104298924074,1985
1434,1344.253967816304,1985
1435,1440.3471930245883,1985
1436,1362.1734718235891,1985
1437,1597.7184364444072,1985
1438,1520.1232275738957,1985
1439,1584.6286059043641,1985
1440,1466.5445169069712,1985
1441,1445.409581813449,1985
1442,1471.9757243684523,1985
1443,1488.7235967195031,1985
1444,1419.4861257284747,1985
1445,1500.0,1985
1446,1430.9043537496104,1985
1447,1389.5315158895737,1985
1448,1526.097434937145,1985
1449,1631.3403045770656,1985
1450,1457.1928638027312,1985
1451,1535.9557533395075,1985
1452,1618.9044563569898,1985
1453,1277.5307574190288,1985
1454,1500.0,1985
1455,1598.0003690881026,1985
1456,1537.4540684391338,1985
1457,1500.0,1985
1458,1509.033426921602,1985
1459,1500.0,1985
1460,1500.0,1985
1461,1463.7397552272207,1985
1462,1515.6369074218428,1985
1463,1476.490064291989,1985
1464,1546.2820884639668,1985
1105,1500.0,1985
1465,1500.0,1985
1466,1500.0,1985
1467,1500.0,1985
1469,1500.0,1985
1468,1500.0,1985
1471,1500.0,1985
1470,1500.0,1985
1472,1500.0,1985
1107,1500.0,1985
1474,1500.0,1985
1476,1500.0,1985
1475,1500.0,1985
1477,1500.0,1985
1473,1500.0,1985
1115,1500.0,1985
3152,1500.0,1985
3153,1500.0,1985
3155,1500.0,1985
3156,1500.0,1985
3157,1500.0,1985
3158,1500.0,1985
3159,1500.0,1985
3160,1500.0,1985
1125,1500.0,1985
3161,1500.0,1985
3162,1500.0,1985
1127,1500.0,1985
1128,1500.0,1985
3164,1500.0,1985
3165,1500.0,1985
3166,1500.0,1985
3167,1500.0,1985
3171,1500.0,1985
1136,1500.0,1985
3172,1500.0,1985
3173,1500.0,1985
3174,1500.0,1985
3175,1500.0,1985
3477,1500.0,1985
3176,1500.0,1985
3177,1500.0,1985
3178,1500.0,1985
3179,1500.0,1985
3180,1500.0,1985
3181,1500.0,1985
1146,1500.0,1985
3183,1500.0,1985
3184,1500.0,1985
3185,1500.0,1985
3186,1500.0,1985
3188,1500.0,1985
3189,1500.0,1985
3190,1500.0,1985
3191,1500.0,1985
3192,1500.0,1985
3193,1500.0,1985
3194,1500.0,1985
3195,1500.0,1985
3196,1500.0,1985
3197,1500.0,1985
3198,1500.0,1985
3199,1500.0,1985
3200,1500.0,1985
3201,1500.0,1985
3202,1500.0,1985
1167,1500.0,1985
3203,1500.0,1985
3204,1500.0,1985
3205,1500.0,1985
3206,1500.0,1985
3208,1500.0,1985
3209,1500.0,1985
3210,1500.0,1985
3211,1500.0,1985
1176,1500.0,1985
3212,1500.0,1985
3213,1500.0,1985
3214,1500.0,1985
3216,1500.0,1985
3217,1500.0,1985
3218,1500.0,1985
3219,1500.0,1985
3220,1500.0,1985
3221,1500.0,1985
3223,1500.0,1985
1188,1500.0,1985
3224,1500.0,1985
1189,1500.0,1985
3225,1500.0,1985
3226,1500.0,1985
3227,1500.0,1985
3228,1500.0,1985
3229,1500.0,1985
3230,1500.0,1985
1195,1500.0,1985
3232,1500.0,1985
3233,1500.0,1985
3235,1500.0,1985
3467,1500.0,1985
3236,1500.0,1985
3237,1500.0,1985
3238,1500.0,1985
3239,1500.0,1985
3240,1500.0,1985
1205,1500.0,1985
3241,1500.0,1985
3243,1500.0,1985
3244,1500.0,1985
3245,1500.0,1985
3246,1500.0,1985
3247,1500.0,1985
1213,1500.0,1985
3249,1500.0,1985
3250,1500.0,1985
3251,1500.0,1985
3252,1500.0,1985
3253,1500.0,1985
3254,1500.0,1985
1219,1500.0,1985
3255,1500.0,1985
3256,1500.0,1985
3257,1500.0,1986
3258,1500.0,1986
3259,1500.0,1986
3260,1500.0,1986
3262,1500.0,1986
3263,1500.0,1986
3264,1500.0,1986
3265,1500.0,1986
1230,1500.0,1986
3267,1500.0,1986
3268,1500.0,1986
3270,1500.0,1986
3271,1500.0,1986
1236,1500.0,1986
3272,1500.0,1986
1237,1500.0,1986
3273,1500.0,1986
3274,1500.0,1986
3275,1500.0,1986
3276,1500.0,1986
3277,1500.0,1986
3278,1500.0,1986
1244,1500.0,1986
3280,1500.0,1986
3282,1500.0,1986
3284,1500.0,1986
3285,1500.0,1986
3286,1500.0,1986
3287,1500.0,1986
1252,1500.0,1986
3288,1500.0,1986
3289,1500.0,1986
3290,1500.0,1986
1255,1500.0,1986
3291,1500.0,1986
3292,1500.0,1986
3293,1500.0,1986
3294,1500.0,1986
3295,1500.0,1986
3296,1500.0,1986
3297,1500.0,1986
1262,1500.0,1986
3299,1500.0,1986
3300,1500.0,1986
3303,1500.0,1986
3304,1500.0,1986
3305,1500.0,1986
3306,1500.0,1986
3308,1500.0,1986
3309,1500.0,1986
3310,1500.0,1986
3470,1500.0,1986
3311,1500.0,1986
3312,1500.0,1986
3313,1500.0,1986
3314,1500.0,1986
3315,1500.0,1986
3316,1500.0,1986
3317,1500.0,1986
3318,1500.0,1986
3319,1500.0,1986
3320,1500.0,1986
3321,1500.0,1986
3322,1500.0,1986
3323,1500.0,1986
3324,1500.0,1986
1289,1500.0,1986
3325,1500.0,1986
3326,1500.0,1986
3328,1500.0,1986
3329,1500.0,1986
1294,1500.0,1986
3330,1500.0,1986
1295,1500.0,1986
3331,1500.0,1986
3332,1500.0,1986
1297,1500.0,1986
3333,1500.0,1986
3334,1500.0,1986
3335,1500.0,1986
1300,1500.0,1986
3471,1500.0,1986
3337,1500.0,1986
1303,1500.0,1986
3340,1500.0,1986
3341,1500.0,1986
3342,1500.0,1986
3343,1500.0,1986
3344,1500.0,1986
3346,1500.0,1986
1312,1500.0,1986
3348,1500.0,1986
1313,1500.0,1986
3350,1500.0,1986
1315,1500.0,1986
3351,1500.0,1986
1316,1500.0,1986
3352,1500.0,1986
3354,1500.0,1986
3355,1500.0,1986
3357,1500.0,1986
3358,1500.0,1986
3359,1500.0,1986
1324,1500.0,1986
3360,1500.0,1986
3472,1500.0,1986
3362,1500.0,1986
3363,1500.0,1986
3365,1500.0,1986
3366,1500.0,1986
3367,1500.0,1986
3369,1500.0,1986
3370,1500.0,1986
3371,1500.0,1986
3372,1500.0,1986
3373,1500.0,1986
3374,1500.0,1986
3375,1500.0,1986
1340,1500.0,1986
3376,1500.0,1986
3377,1500.0,1986
1342,1500.0,1986
3378,1500.0,1986
3379,1500.0,1986
3380,1500.0,1986
3381,1500.0,1986
1346,1500.0,1986
3382,1500.0,1986
3383,1500.0,1986
3384,1500.0,1986
3473,1500.0,1986
3386,1500.0,1986
3388,1500.0,1986
3390,1500.0,1986
1355,1500.0,1986
3391,1500.0,1986
3392,1500.0,1986
1357,1500.0,1986
3393,1500.0,1986
3394,1500.0,1986
3395,1500.0,1986
3398,1500.0,1986
3399,1500.0,1986
3400,1500.0,1986
3401,1500.0,1986
1366,1500.0,1986
3402,1500.0,1986
1367,1500.0,1986
3403,1500.0,1986
3404,1500.0,1986
3405,1500.0,1986
1370,1500.0,1986
3406,1500.0,1986
3474,1500.0,1986
3410,1500.0,1986
3411,1500.0,1986
3412,1500.0,1986
1377,1500.0,1986
3413,1500.0,1986
3414,1500.0,1986
3415,1500.0,1986
3416,1500.0,1986
3417,1500.0,1986
3418,1500.0,1986
3419,1500.0,1986
3421,1500.0,1986
3422,1500.0,1986
3423,1500.0,1986
3424,1500.0,1986
3425,1500.0,1986
3426,1500.0,1986
3427,1500.0,1986
1392,1500.0,1986
3428,1500.0,1986
3429,1500.0,1986
1394,1500.0,1986
3430,1500.0,1986
3431,1500.0,1986
3433,1500.0,1986
3434,1500.0,1986
3475,1500.0,1986
3437,1500.0,1986
3438,1500.0,1986
3439,1500.0,1986
3441,1500.0,1986
3442,1500.0,1986
3443,1500.0,1986
3444,1500.0,1986
3445,1500.0,1986
3447,1500.0,1986
3448,1500.0,1986
1413,1500.0,1986
3449,1500.0,1986
3450,1500.0,1986
1415,1500.0,1986
3451,1500.0,1986
3452,1500.0,1986
3455,1500.0,1986
3456,1500.0,1986
3457,1500.0,1986
3458,1500.0,1986
3459,1500.0,1986
3476,1500.0,1986
3460,1500.0,1986
3461,1500.0,1986
3462,1500.0,1986
3463,1500.0,1986
3464,1500.0,1986
3465,1500.0,1986
3101,1500.0,1986
3102,1500.0,1986
3103,1500.0,1986
3104,1500.0,1986
3105,1500.0,1986
3106,1500.0,1986
3107,1500.0,1986
3108,1500.0,1986
3466,1500.0,1986
3110,1500.0,1986
3111,1500.0,1986
3112,1500.0,1986
3113,1500.0,1986
3114,1500.0,1986
3115,1500.0,1986
3116,1500.0,1986
3117,1500.0,1986
3468,1500.0,1986
3119,1500.0,1986
3120,1500.0,1986
3469,1500.0,1986
3122,1500.0,1986
3123,1500.0,1986
3124,1500.0,1986
3125,1500.0,1986
3126,1500.0,1986
3127,1500.0,1986
3128,1500.0,1986
3129,1500.0,1986
3130,1500.0,1986
3131,1500.0,1986
3132,1500.0,1986
3133,1500.0,1986
1101,1500.0,1986
3135,1500.0,1986
3136,1500.0,1986
3137,1500.0,1986
3138,1500.0,1986
3139,1500.0,1986
3140,1500.0,1986
3141,1500.0,1986
3142,1500.0,1986
3143,1500.0,1986
3144,1500.0,1986
3145,1500.0,1986
3146,1500.0,1986
3147,1500.0,1986
3148,1500.0,1986
3149,1500.0,1986
1102,1328.5723234724442,1986
1103,1574.37438989167,1986
1104,1717.0729972043416,1986
3151,1500.0,1986
1106,1364.80285099446,1986
3150,1500.0,1986
1108,1583.6995098040672,1986
1109,1194.919992953666,1986
1110,1347.9305440523442,1986
1111,1495.8985195016774,1986
1112,1683.6417783649758,1986
1113,1500.9145730077048,1986
1114,1618.7335113259287,1986
3163,1500.0,1986
1116,1480.6949576491925,1986
1117,1529.549709771104,1986
1118,1500.0,1986
1119,1376.536876614982,1986
1120,1673.7644088860634,1986
1121,1316.8794784344236,1986
1122,1419.397627596182,1986
1123,1605.3469684987363,1986
1124,1388.9007708514876,1986
3170,1500.0,1986
1126,1261.1853514321897,1986
3168,1500.0,1986
3169,1500.0,1986
1129,1447.506220270853,1986
1130,1536.5827116162784,1986
1131,1618.2209001935046,1986
1132,1344.4921253713364,1986
1133,1791.4766116044264,1986
1134,1287.095553162661,1986
1135,1466.8198739302047,1986
3182,1500.0,1986
1137,1473.1979283183084,1986
1138,1500.0,1986
1139,1388.7282446400463,1986
1140,1557.2284388018527,1986
1141,1394.4098098559798,1986
1142,1500.0,1986
1143,1576.419313849738,1986
1144,1227.5280882348882,1986
1145,1614.0405956674529,1986
3187,1500.0,1986
1147,1398.709188766644,1986
1148,1500.0,1986
1149,1498.668452390334,1986
1150,1333.3859291469626,1986
1151,1599.5568492345976,1986
1152,1621.9688685653578,1986
1153,1513.8309974599404,1986
1154,1416.9920852622638,1986
1155,1565.2730506576547,1986
1156,1719.2571498178459,1986
1157,1500.0,1986
1158,1500.0,1986
1159,1126.7612010134158,1986
1160,1375.076720337548,1986
1161,1431.3638808410885,1986
1162,1419.2718263202476,1986
1163,1459.115731813842,1986
1164,1344.5665329687442,1986
1165,1480.523125812809,1986
1166,1483.3705245510785,1986
3207,1500.0,1986
1168,1518.9285435494485,1986
1169,1500.0,1986
1170,1500.0,1986
1171,1345.9913582831166,1986
1172,1514.9831570829929,1986
1173,1623.3833807514866,1986
1174,1348.8291229979545,1986
1175,1330.3832570157872,1986
3222,1500.0,1986
1177,1605.81389554278,1986
1178,1474.107035094046,1986
1179,1549.8679914085626,1986
1180,1538.9117556218862,1986
1181,1912.794746412726,1986
1182,1490.7633186990045,1986
1183,1521.6210158899034,1986
1184,1372.0083226810398,1986
1185,1390.7977875066965,1986
1186,1525.5671347587372,1986
1187,1326.6115258176853,1986
3231,1500.0,1986
3234,1500.0,1986
1190,1397.6677400847586,1986
1191,1355.379329213938,1986
1192,1583.9560019777066,1986
1193,1631.858771152563,1986
1194,1500.0,1986
3242,1500.0,1986
1196,1601.461859114017,1986
1197,1345.3995292628401,1986
1198,1500.0,1986
1199,1483.5034879566037,1986
1200,1485.9785685241811,1986
1201,1519.0903599705512,1986
1202,1328.8928992871574,1986
1203,1439.6923477304797,1986
1204,1459.896333003879,1986
3248,1500.0,1986
1206,1607.730255074466,1986
1207,1794.9298941234117,1986
1208,1614.1036168612782,1986
1209,1257.2118789831836,1986
1210,1830.678877526118,1986
1211,1487.7890295571244,1986
1212,1365.6745551974211,1986
3261,1500.0,1986
1214,1500.0,1986
1215,1435.593945034062,1986
1216,1392.689653416234,1986
1217,1302.4706348286666,1986
1218,1269.7685696240635,1986
3266,1500.0,1986
1220,1487.8557375028652,1986
1221,1443.650250478563,1986
1222,1504.5569614098733,1986
1223,1457.7169790536148,1986
1224,1496.8771272022707,1986
1225,1346.0810932229683,1986
1226,1479.3863045040296,1986
1227,1431.2596108448536,1986
1228,1733.4874781548813,1986
1229,1572.3981879884714,1986
3269,1500.0,1986
1231,1722.6329052276233,1986
1232,1412.5797227280777,1986
1233,1541.128964348295,1986
1234,1631.000058506245,1986
1235,1656.102303766504,1986
3279,1500.0,1986
3281,1500.0,1986
