TeamID,Elo,Season
1130,1591.9739369563883,1985
1131,1517.4088421702197,1985
1132,1428.1854920963597,1985
1133,1609.1675186888992,1985
1134,1412.2189875525437,1985
1135,1335.913554386619,1985
3182,1500.0,1985
1137,1537.758189738804,1985
1138,1500.0,1985
1139,1637.5264098710818,1985
1140,1440.7016227301774,1985
1141,1326.2398645848925,1985
1142,1500.0,1985
1143,1448.289502626037,1985
1144,1179.1885790450417,1985
1145,1550.781698907254,1985
3187,1500.0,1985
1147,1250.7752060020998,1985
1148,1500.0,1985
1149,1438.2725485241763,1985
1150,1311.4795276140048,1985
1151,1611.3150098865945,1985
1152,1511.057414955234,1985
1153,1535.4070637947325,1985
1154,1551.0223627163589,1985
1155,1579.2716179014271,1985
1156,1591.5809745109186,1985
1157,1500.0,1985
1158,1500.0,1985
1159,1112.5489854944453,1985
1160,1445.1516573513038,1985
1161,1591.526167296276,1985
1162,1528.8227011355548,1985
1163,1567.967297526869,1985
1164,1500.0,1985
1165,1446.5950443962358,1985
1166,1514.2320087001578,1985
3207,1500.0,1985
1168,1615.9453408212905,1985
1169,1500.0,1985
1170,1500.0,1985
1171,1246.6118763065276,1985
1172,1337.4883204833354,1985
1173,1674.382548635287,1985
1174,1371.2822232037224,1985
1175,1389.1238957536193,1985
3222,1500.0,1985
1177,1651.8764074815217,1985
1178,1599.2718536072541,1985
1179,1434.254527262253,1985
1180,1335.3738638777,1985
1181,1757.4438676502375,1985
1182,1426.2398787095678,1985
1183,1594.4159532325534,1985
1184,1503.2462523084675,1985
1185,1481.4263503358814,1985
1186,1407.6289536444765,1985
1187,1202.644415694957,1985
3231,1500.0,1985
3234,1500.0,1985
1190,1373.8338404548208,1985
1191,1426.5361289448588,1985
1192,1594.6164190784536,1985
1193,1366.6073130270026,1985
1194,1500.0,1985
3242,1500.0,1985
1196,1579.6665458475109,1985
1197,1402.1066557063848,1985
1198,1500.0,1985
1199,1527.7075773338436,1985
1200,1566.7985377233842,1985
1201,1647.6212993204856,1985
1202,1293.4667050268174,1985
1203,1452.7333688061674,1985
1204,1633.1004332697323,1985
3248,1500.0,1985
1206,1584.8103823549375,1985
1207,1960.3415998262992,1985
1208,1702.5694101874653,1985
1209,1105.809828961415,1985
1210,1830.7807628026965,1985
1211,1393.6849820259513,1985
1212,1231.334047833692,1985
3261,1500.0,1985
1214,1500.0,1985
1215,1382.0149424707913,1985
1216,1326.1966285983094,1985
1217,1392.8823672203546,1985
1218,1469.0011596126112,1985
3266,1500.0,1985
1220,1353.912037846019,1985
1221,1427.0505283314494,1985
1222,1496.6637843417516,1985
1223,1587.2109839963705,1985
1224,1548.5623793248828,1985
1225,1254.5601119385763,1985
1226,1473.0198250987871,1985
1227,1428.8878085405026,1985
1228,1768.6185708398018,1985
1229,1647.7577877950866,1985
3269,1500.0,1985
1231,1554.4115642460486,1985
1232,1477.8222594441656,1985
1233,1731.5235871860064,1985
1234,1624.9648774764712,1985
1235,1620.8653482967632,1985
3279,1500.0,1985
3281,1500.0,1985
1238,1399.9404396698685,1985
1239,1531.8626906215516,1985
1240,1500.0,1985
1241,1484.1226560449047,1985
1242,1726.4157838737026,1985
1243,1515.3292727348194,1985
3283,1500.0,1985
1245,1527.5579891937991,1985
1246,1608.1643242357536,1985
1247,1476.93864568551,1985
1248,1445.6691762149865,1985
1249,1668.928346218132,1985
1250,1451.8163289008442,1985
1251,1500.0,1985
3298,1500.0,1985
1253,1225.1049867718118,1985
1254,1399.8974563377988,1985
3301,1500.0,1985
1256,1837.5372360509484,1985
1257,1548.9321174695588,1985
1258,1380.165692869714,1985
1259,1472.0810242578734,1985
1260,1838.8539589684817,1985
1261,1685.9533571040895,1985
3307,1500.0,1985
1263,1426.3636380627236,1985
1264,1323.252916198664,1985
1265,1525.3376927731686,1985
1266,1650.0871052150553,1985
1267,1635.9044768103736,1985
1268,1705.0686257700058,1985
1269,1444.0797827151496,1985
1270,1619.001711075049,1985
1271,1127.7389534239855,1985
1272,1825.7274054843747,1985
1273,1637.2821786364775,1985
1274,1500.0,1985
1275,1642.3674701356533,1985
1276,1927.416411562933,1985
1277,1677.8500886952786,1985
1278,1479.2088866049228,1985
1279,1438.7962579273012,1985
1280,1474.7178679963226,1985
1281,1599.0031676797196,1985
1282,1500.0,1985
1283,1549.5828451077864,1985
1284,1322.42304104838,1985
1285,1582.0239275280157,1985
1286,1428.9270007012822,1985
1287,1231.2824359447643,1985
1288,1161.412902352805,1985
3336,1500.0,1985
1290,1409.5237999700016,1985
1291,1500.0,1985
1292,1586.2421284792156,1985
1293,1456.6690258129368,1985
3339,1500.0,1985
3338,1500.0,1985
1296,1427.9493459870134,1985
3345,1500.0,1985
1298,1720.8471874680433,1985
1299,1576.97176353754,1985
3347,1500.0,1985
1301,1750.6989736548203,1985
1302,1500.0,1985
3349,1500.0,1985
1304,1475.049357930095,1985
1305,1698.426279269154,1985
1306,1305.9302470903963,1985
1307,1579.9167873082934,1985
1308,1252.4316523996072,1985
1309,1455.1851383343992,1985
1310,1482.1185042134796,1985
1311,1562.7029293422981,1985
3353,1500.0,1985
3361,1500.0,1985
1314,1773.6322436364994,1985
3356,1500.0,1985
3364,1500.0,1985
1317,1315.9754584180637,1985
1318,1725.6118907393527,1985
1319,1486.6314327159737,1985
1320,1363.2236556857165,1985
1321,1363.926747053576,1985
1322,1121.8930871212813,1985
1323,1765.7602826200402,1985
3368,1500.0,1985
1325,1705.2405294341977,1985
1326,1715.2041981892205,1985
1327,1274.0114549450525,1985
1328,1861.0206508924093,1985
1329,1405.7056366298455,1985
1330,1699.3601319956556,1985
1331,1599.469336187637,1985
1332,1532.8759809939338,1985
1333,1628.6435112364923,1985
1334,1307.0879506756078,1985
1335,1543.5876209622334,1985
1336,1275.9913390263982,1985
1337,1730.4655069490855,1985
1338,1626.4414189629135,1985
1339,1420.029914471359,1985
3385,1500.0,1985
1341,1297.0266957101487,1985
3389,1500.0,1985
1343,1395.9143607187673,1985
1344,1432.7299173038218,1985
1345,1723.5264490506695,1985
3387,1500.0,1985
1347,1426.1758323592683,1985
1348,1252.2633727019434,1985
1349,1400.7059170794932,1985
1350,1637.197587039407,1985
1351,1399.4739341293237,1985
1352,1231.3338026114131,1985
1353,1508.2552842192174,1985
1354,1364.390609218459,1985
3396,1500.0,1985
1356,1510.7531397609478,1985
3397,1500.0,1985
1358,1500.0,1985
1359,1490.9179115235265,1985
1360,1490.7425507762,1985
1361,1685.9625147648833,1985
1362,1500.0,1985
1363,1557.3677754771854,1985
1364,1410.7476836241406,1985
1365,1646.8654385053633,1985
3408,1500.0,1985
3407,1500.0,1985
1368,1565.4527354350985,1985
1369,1500.0,1985
3409,1500.0,1985
1371,1351.3820420225784,1985
1372,1500.0,1985
1373,1616.6773765473758,1985
1374,1599.0998895642251,1985
1375,1499.6758220135757,1985
1376,1456.1072369971832,1985
3420,1500.0,1985
1378,1556.6442840414595,1985
1379,1306.6430856749612,1985
1380,1575.3093968930493,1985
1381,1500.0,1985
1382,1434.1265924436334,1985
1383,1222.0298471320104,1985
1384,1358.072011292743,1985
1385,1886.0416975369194,1985
1386,1640.7081187653748,1985
1387,1439.165213946562,1985
1388,1524.5727640576767,1985
1389,1474.5658606099576,1985
1390,1352.1175898585732,1985
1391,1388.0994963561893,1985
3435,1500.0,1985
1393,1729.84030324251,1985
3436,1500.0,1985
1395,1589.5590390433547,1985
1396,1742.8135157379136,1985
1397,1570.0740670222647,1985
1398,1261.3357865354455,1985
1399,1575.7914999313634,1985
1400,1543.171524632706,1985
1401,1642.7834452981929,1985
1402,1234.8082688301845,1985
1403,1808.8551606500012,1985
1404,1500.0,1985
1405,1523.6389606810878,1985
1406,1265.6538751915373,1985
1407,1500.0,1985
1408,1518.498776314971,1985
1409,1694.3515645306295,1985
1410,1329.77411680661,1985
1411,1367.377188722836,1985
1412,1700.9385755935116,1985
3453,1500.0,1985
1414,1431.0287211850718,1985
3454,1500.0,1985
1416,1357.976153319361,1985
1417,1655.5247542161887,1985
1418,1470.586998480885,1985
1419,1488.677819695737,1985
1420,1500.0,1985
1421,1500.0,1985
1422,1500.0,1985
1423,1330.139911097756,1985
1424,1832.6864808468058,1985
1425,1635.543585706389,1985
1426,1358.4362490021329,1985
1427,1489.5404455496298,1985
1428,1542.9466971368465,1985
1429,1517.81280747641,1985
1430,1500.0,1985
1431,1646.1965574494125,1985
1432,1459.594589821152,1985
1433,1825.832469372292,1985
1434,1258.9989824507475,1985
1435,1430.3471328802684,1985
1436,1284.066599885382,1985
1437,1658.1022916224547,1985
1438,1565.1644104869029,1985
1439,1591.934455200739,1985
1440,1444.3462502101565,1985
1441,1396.8651585849964,1985
1442,1439.42813928486,1985
1443,1483.9605047376863,1985
1444,1369.9543116275595,1985
1445,1500.0,1985
1446,1435.4441900908266,1985
1447,1309.5338569064547,1985
1448,1554.953358302791,1985
1449,1695.4740759704823,1985
1450,1441.3046073289875,1985
1451,1499.5931129026128,1985
1452,1684.0803638785278,1985
1453,1147.6889306454982,1985
1454,1500.0,1985
1455,1688.1205215284133,1985
1456,1558.7083882299326,1985
1457,1500.0,1985
1458,1556.5067631756144,1985
1459,1500.0,1985
1460,1500.0,1985
1461,1427.6658950178173,1985
1462,1531.4026508088157,1985
1463,1459.6344924295129,1985
1464,1561.5017859238828,1985
1105,1500.0,1985
1465,1500.0,1985
1466,1500.0,1985
1467,1500.0,1985
1469,1500.0,1985
1468,1500.0,1985
1471,1500.0,1985
1470,1500.0,1985
1472,1500.0,1985
1107,1500.0,1985
1474,1500.0,1985
1476,1500.0,1985
1475,1500.0,1985
1477,1500.0,1985
1473,1500.0,1985
1115,1500.0,1985
3152,1500.0,1985
3153,1500.0,1985
3155,1500.0,1985
3156,1500.0,1985
3157,1500.0,1985
3158,1500.0,1985
3159,1500.0,1985
3160,1500.0,1985
1125,1500.0,1985
3161,1500.0,1985
3162,1500.0,1985
1127,1500.0,1985
1128,1500.0,1985
3164,1500.0,1985
3165,1500.0,1985
3166,1500.0,1985
3167,1500.0,1985
3171,1500.0,1985
1136,1500.0,1985
3172,1500.0,1985
3173,1500.0,1985
3174,1500.0,1985
3175,1500.0,1985
3477,1500.0,1985
3176,1500.0,1985
3177,1500.0,1985
3178,1500.0,1985
3179,1500.0,1985
3180,1500.0,1985
3181,1500.0,1985
1146,1500.0,1985
3183,1500.0,1985
3184,1500.0,1985
3185,1500.0,1985
3186,1500.0,1985
3188,1500.0,1985
3189,1500.0,1985
3190,1500.0,1985
3191,1500.0,1985
3192,1500.0,1985
3193,1500.0,1985
3194,1500.0,1985
3195,1500.0,1985
3196,1500.0,1985
3197,1500.0,1985
3198,1500.0,1985
3199,1500.0,1985
3200,1500.0,1985
3201,1500.0,1985
3202,1500.0,1985
1167,1500.0,1985
3203,1500.0,1985
3204,1500.0,1985
3205,1500.0,1985
3206,1500.0,1985
3208,1500.0,1985
3209,1500.0,1985
3210,1500.0,1985
3211,1500.0,1985
1176,1500.0,1985
3212,1500.0,1985
3213,1500.0,1985
3214,1500.0,1985
3216,1500.0,1985
3217,1500.0,1985
3218,1500.0,1985
3219,1500.0,1985
3220,1500.0,1985
3221,1500.0,1985
3223,1500.0,1985
1188,1500.0,1985
3224,1500.0,1985
1189,1500.0,1985
3225,1500.0,1985
3226,1500.0,1985
3227,1500.0,1985
3228,1500.0,1985
3229,1500.0,1985
3230,1500.0,1985
1195,1500.0,1985
3232,1500.0,1985
3233,1500.0,1985
3235,1500.0,1985
3467,1500.0,1985
3236,1500.0,1985
3237,1500.0,1985
3238,1500.0,1985
3239,1500.0,1985
3240,1500.0,1985
1205,1500.0,1985
3241,1500.0,1985
3243,1500.0,1985
3244,1500.0,1985
3245,1500.0,1985
3246,1500.0,1985
3247,1500.0,1985
1213,1500.0,1985
3249,1500.0,1985
3250,1500.0,1985
3251,1500.0,1985
3252,1500.0,1985
3253,1500.0,1985
3254,1500.0,1985
1219,1500.0,1985
3255,1500.0,1985
3256,1500.0,1985
3257,1500.0,1986
3258,1500.0,1986
3259,1500.0,1986
3260,1500.0,1986
3262,1500.0,1986
3263,1500.0,1986
3264,1500.0,1986
3265,1500.0,1986
1230,1500.0,1986
3267,1500.0,1986
3268,1500.0,1986
3270,1500.0,1986
3271,1500.0,1986
1236,1500.0,1986
3272,1500.0,1986
1237,1500.0,1986
3273,1500.0,1986
3274,1500.0,1986
3275,1500.0,1986
3276,1500.0,1986
3277,1500.0,1986
3278,1500.0,1986
1244,1500.0,1986
3280,1500.0,1986
3282,1500.0,1986
3284,1500.0,1986
3285,1500.0,1986
3286,1500.0,1986
3287,1500.0,1986
1252,1500.0,1986
3288,1500.0,1986
3289,1500.0,1986
3290,1500.0,1986
1255,1500.0,1986
3291,1500.0,1986
3292,1500.0,1986
3293,1500.0,1986
3294,1500.0,1986
3295,1500.0,1986
3296,1500.0,1986
3297,1500.0,1986
1262,1500.0,1986
3299,1500.0,1986
3300,1500.0,1986
3303,1500.0,1986
3304,1500.0,1986
3305,1500.0,1986
3306,1500.0,1986
3308,1500.0,1986
3309,1500.0,1986
3310,1500.0,1986
3470,1500.0,1986
3311,1500.0,1986
3312,1500.0,1986
3313,1500.0,1986
3314,1500.0,1986
3315,1500.0,1986
3316,1500.0,1986
3317,1500.0,1986
3318,1500.0,1986
3319,1500.0,1986
3320,1500.0,1986
3321,1500.0,1986
3322,1500.0,1986
3323,1500.0,1986
3324,1500.0,1986
1289,1500.0,1986
3325,1500.0,1986
3326,1500.0,1986
3328,1500.0,1986
3329,1500.0,1986
1294,1500.0,1986
3330,1500.0,1986
1295,1500.0,1986
3331,1500.0,1986
3332,1500.0,1986
1297,1500.0,1986
3333,1500.0,1986
3334,1500.0,1986
3335,1500.0,1986
1300,1500.0,1986
3471,1500.0,1986
3337,1500.0,1986
1303,1500.0,1986
3340,1500.0,1986
3341,1500.0,1986
3342,1500.0,1986
3343,1500.0,1986
3344,1500.0,1986
3346,1500.0,1986
1312,1500.0,1986
3348,1500.0,1986
1313,1500.0,1986
3350,1500.0,1986
1315,1500.0,1986
3351,1500.0,1986
1316,1500.0,1986
3352,1500.0,1986
3354,1500.0,1986
3355,1500.0,1986
3357,1500.0,1986
3358,1500.0,1986
3359,1500.0,1986
1324,1500.0,1986
3360,1500.0,1986
3472,1500.0,1986
3362,1500.0,1986
3363,1500.0,1986
3365,1500.0,1986
3366,1500.0,1986
3367,1500.0,1986
3369,1500.0,1986
3370,1500.0,1986
3371,1500.0,1986
3372,1500.0,1986
3373,1500.0,1986
3374,1500.0,1986
3375,1500.0,1986
1340,1500.0,1986
3376,1500.0,1986
3377,1500.0,1986
1342,1500.0,1986
3378,1500.0,1986
3379,1500.0,1986
3380,1500.0,1986
3381,1500.0,1986
1346,1500.0,1986
3382,1500.0,1986
3383,1500.0,1986
3384,1500.0,1986
3473,1500.0,1986
3386,1500.0,1986
3388,1500.0,1986
3390,1500.0,1986
1355,1500.0,1986
3391,1500.0,1986
3392,1500.0,1986
1357,1500.0,1986
3393,1500.0,1986
3394,1500.0,1986
3395,1500.0,1986
3398,1500.0,1986
3399,1500.0,1986
3400,1500.0,1986
3401,1500.0,1986
1366,1500.0,1986
3402,1500.0,1986
1367,1500.0,1986
3403,1500.0,1986
3404,1500.0,1986
3405,1500.0,1986
1370,1500.0,1986
3406,1500.0,1986
3474,1500.0,1986
3410,1500.0,1986
3411,1500.0,1986
3412,1500.0,1986
1377,1500.0,1986
3413,1500.0,1986
3414,1500.0,1986
3415,1500.0,1986
3416,1500.0,1986
3417,1500.0,1986
3418,1500.0,1986
3419,1500.0,1986
3421,1500.0,1986
3422,1500.0,1986
3423,1500.0,1986
3424,1500.0,1986
3425,1500.0,1986
3426,1500.0,1986
3427,1500.0,1986
1392,1500.0,1986
3428,1500.0,1986
3429,1500.0,1986
1394,1500.0,1986
3430,1500.0,1986
3431,1500.0,1986
3433,1500.0,1986
3434,1500.0,1986
3475,1500.0,1986
3437,1500.0,1986
3438,1500.0,1986
3439,1500.0,1986
3441,1500.0,1986
3442,1500.0,1986
3443,1500.0,1986
3444,1500.0,1986
3445,1500.0,1986
3447,1500.0,1986
3448,1500.0,1986
1413,1500.0,1986
3449,1500.0,1986
3450,1500.0,1986
1415,1500.0,1986
3451,1500.0,1986
3452,1500.0,1986
3455,1500.0,1986
3456,1500.0,1986
3457,1500.0,1986
3458,1500.0,1986
3459,1500.0,1986
3476,1500.0,1986
3460,1500.0,1986
3461,1500.0,1986
3462,1500.0,1986
3463,1500.0,1986
3464,1500.0,1986
3465,1500.0,1986
3101,1500.0,1986
3102,1500.0,1986
3103,1500.0,1986
3104,1500.0,1986
3105,1500.0,1986
3106,1500.0,1986
3107,1500.0,1986
3108,1500.0,1986
3466,1500.0,1986
3110,1500.0,1986
3111,1500.0,1986
3112,1500.0,1986
3113,1500.0,1986
3114,1500.0,1986
3115,1500.0,1986
3116,1500.0,1986
3117,1500.0,1986
3468,1500.0,1986
3119,1500.0,1986
3120,1500.0,1986
3469,1500.0,1986
3122,1500.0,1986
3123,1500.0,1986
3124,1500.0,1986
3125,1500.0,1986
3126,1500.0,1986
3127,1500.0,1986
3128,1500.0,1986
3129,1500.0,1986
3130,1500.0,1986
3131,1500.0,1986
3132,1500.0,1986
3133,1500.0,1986
1101,1500.0,1986
3135,1500.0,1986
3136,1500.0,1986
3137,1500.0,1986
3138,1500.0,1986
3139,1500.0,1986
3140,1500.0,1986
3141,1500.0,1986
3142,1500.0,1986
3143,1500.0,1986
3144,1500.0,1986
3145,1500.0,1986
3146,1500.0,1986
3147,1500.0,1986
3148,1500.0,1986
3149,1500.0,1986
1102,1302.861410024305,1986
1103,1619.6896215994443,1986
1104,1804.1724375574863,1986
3151,1500.0,1986
1106,1286.9955209162517,1986
3150,1500.0,1986
1108,1594.0793129370395,1986
1109,1065.4494345628545,1986
1110,1301.3657791418666,1986
1111,1508.267568845644,1986
1112,1753.6696029157495,1986
1113,1553.2485956168337,1986
1114,1647.1674747756383,1986
3163,1500.0,1986
1116,1424.3896404428888,1986
1117,1546.914702318155,1986
1118,1500.0,1986
1119,1278.7098015911085,1986
1120,1771.3827658733694,1986
1121,1252.0697087406995,1986
1122,1385.151513948025,1986
1123,1673.9443976895418,1986
1124,1379.2779390644862,1986
3170,1500.0,1986
1126,1158.1147738884042,1986
3168,1500.0,1986
3169,1500.0,1986
1129,1437.8933075708048,1986
1130,1550.4487172562433,1986
1131,1685.283218353789,1986
1132,1267.526373877598,1986
1133,1912.2400659986358,1986
1134,1155.7185655980563,1986
1135,1460.8685554029787,1986
3182,1500.0,1986
1137,1411.07061242773,1986
1138,1500.0,1986
1139,1310.1617507096416,1986
1140,1581.7495709738173,1986
1141,1407.0946870505043,1986
1142,1500.0,1986
1143,1637.306726594284,1986
1144,1110.3067288855063,1986
1145,1634.1290314857065,1986
3187,1500.0,1986
1147,1399.9776520572027,1986
1148,1500.0,1986
1149,1476.683180040282,1986
1150,1329.831457826497,1986
1151,1589.6029601229936,1986
1152,1657.6194647638436,1986
1153,1570.564334603827,1986
1154,1368.728154670981,1986
1155,1611.1999491569247,1986
1156,1788.3647537902243,1986
1157,1500.0,1986
1158,1500.0,1986
1159,960.4207206323865,1986
1160,1361.1154659528754,1986
1161,1405.2910003417965,1986
1162,1346.9236783947324,1986
1163,1437.2177898373288,1986
1164,1215.759141974955,1986
1165,1446.9297342595596,1986
1166,1501.6995858682444,1986
3207,1500.0,1986
1168,1546.0887122613422,1986
1169,1500.0,1986
1170,1500.0,1986
1171,1315.908021376104,1986
1172,1551.1192818776608,1986
1173,1666.554158431727,1986
1174,1250.8038662103854,1986
1175,1221.7750963460508,1986
3222,1500.0,1986
1177,1648.5664552471494,1986
1178,1430.1511656664943,1986
1179,1585.5409446638507,1986
1180,1581.892917533725,1986
1181,2122.8967463426184,1986
1182,1526.4388526610585,1986
1183,1511.5232826733788,1986
1184,1311.107158278973,1986
1185,1325.388465532516,1986
1186,1533.9226735113364,1986
1187,1267.8128148164542,1986
3231,1500.0,1986
3234,1500.0,1986
1190,1355.2848780651084,1986
1191,1309.2903410901595,1986
1192,1562.0809493917732,1986
1193,1700.7738455978379,1986
1194,1500.0,1986
3242,1500.0,1986
1196,1667.483730651291,1986
1197,1245.3434588942723,1986
1198,1500.0,1986
1199,1548.7032231372837,1986
1200,1454.281988586251,1986
1201,1484.8232814114626,1986
1202,1302.4248138407204,1986
1203,1427.932963707491,1986
1204,1337.2343890909674,1986
3248,1500.0,1986
1206,1651.6550926764571,1986
1207,1878.3692010008028,1986
1208,1655.9193264230914,1986
1209,1162.4130686629646,1986
1210,1974.5515745881041,1986
1211,1506.4940157026726,1986
1212,1298.730988028308,1986
3261,1500.0,1986
1214,1500.0,1986
1215,1387.582031225427,1986
1216,1358.214983050281,1986
1217,1180.5127682024697,1986
1218,1163.9861078602426,1986
3266,1500.0,1986
1220,1454.9882887847784,1986
1221,1465.8433276768176,1986
1222,1530.1711442857497,1986
1223,1386.2960843393053,1986
1224,1395.6796391693601,1986
1225,1331.3504155795938,1986
1226,1500.255410279389,1986
1227,1390.2170797914982,1986
1228,1841.2144509667462,1986
1229,1604.0863260691917,1986
3269,1500.0,1986
1231,1858.758464417221,1986
1232,1382.4848799594024,1986
1233,1499.2018977242103,1986
1234,1723.035420537147,1986
1235,1779.1773076773677,1986
3279,1500.0,1986
